timestamp,value
01/04/2014 05:45,20.79439315
01/04/2014 05:50,20.17178634
01/04/2014 05:55,20.66658986
01/04/2014 06:00,21.27149625
01/04/2014 06:05,19.49734825
01/04/2014 06:10,21.3946747
01/04/2014 06:15,18.65166442
01/04/2014 06:20,19.08354422
01/04/2014 06:25,18.17338248
01/04/2014 06:30,19.45770725
01/04/2014 06:35,19.51963818
01/04/2014 06:40,21.22108239
01/04/2014 06:45,20.61252268
01/04/2014 06:50,19.74689023
01/04/2014 06:55,20.60845591
01/04/2014 07:00,18.2111334
01/04/2014 07:05,18.72108614
01/04/2014 07:10,20.50779142
01/04/2014 07:15,20.56546728
01/04/2014 07:20,21.09653863
01/04/2014 07:25,19.61199904
01/04/2014 07:30,20.89021639
01/04/2014 07:35,20.73592133
01/04/2014 07:40,21.85357351
01/04/2014 07:45,18.86052091
01/04/2014 07:50,20.20671826
01/04/2014 07:55,20.40705777
01/04/2014 08:00,21.99459154
01/04/2014 08:05,18.80473657
01/04/2014 08:10,20.09287208
01/04/2014 08:15,19.38474123
01/04/2014 08:20,20.10357187
01/04/2014 08:25,18.92851441
01/04/2014 08:30,18.19044951
01/04/2014 08:35,20.29026182
01/04/2014 08:40,19.34341726
01/04/2014 08:45,18.72776561
01/04/2014 08:50,19.29574226
01/04/2014 08:55,18.19712081
01/04/2014 09:00,74.12601438
01/04/2014 09:05,69.10361164
01/04/2014 09:10,72.28085407
01/04/2014 09:15,66.95440749
01/04/2014 09:20,73.48507948
01/04/2014 09:25,67.77312781
01/04/2014 09:30,69.00565638
01/04/2014 09:35,67.88839813
01/04/2014 09:40,71.17258482
01/04/2014 09:45,68.90652266
01/04/2014 09:50,64.89374536
01/04/2014 09:55,63.17933763
01/04/2014 10:00,79.24705052
01/04/2014 10:05,77.432073
01/04/2014 10:10,71.32954281
01/04/2014 10:15,75.97998307
01/04/2014 10:20,77.82933007
01/04/2014 10:25,82.67338299
01/04/2014 10:30,71.02108839
01/04/2014 10:35,75.2486478
01/04/2014 10:40,82.60762302
01/04/2014 10:45,79.90353942
01/04/2014 10:50,74.34015315
01/04/2014 10:55,82.95960109
01/04/2014 11:00,79.41334111
01/04/2014 11:05,79.49378848
01/04/2014 11:10,87.09964504
01/04/2014 11:15,86.63094087
01/04/2014 11:20,77.2701038
01/04/2014 11:25,73.80377046
01/04/2014 11:30,76.74740371
01/04/2014 11:35,72.05280577
01/04/2014 11:40,71.89829247
01/04/2014 11:45,77.85838405
01/04/2014 11:50,86.53397926
01/04/2014 11:55,85.42606716
01/04/2014 12:00,80.08686564
01/04/2014 12:05,80.94636975
01/04/2014 12:10,72.00842202
01/04/2014 12:15,75.35748087
01/04/2014 12:20,72.30951037
01/04/2014 12:25,83.97174536
01/04/2014 12:30,74.24113634
01/04/2014 12:35,85.80166794
01/04/2014 12:40,82.19443719
01/04/2014 12:45,75.57989399
01/04/2014 12:50,74.43409684
01/04/2014 12:55,81.94354482
01/04/2014 13:00,86.39265247
01/04/2014 13:05,83.473725
01/04/2014 13:10,77.55812801
01/04/2014 13:15,81.37860197
01/04/2014 13:20,76.9537138
01/04/2014 13:25,87.96527633
01/04/2014 13:30,83.96127147
01/04/2014 13:35,81.81046701
01/04/2014 13:40,78.75324097
01/04/2014 13:45,81.87078294
01/04/2014 13:50,77.44726519
01/04/2014 13:55,72.44444659
01/04/2014 14:00,78.31765693
01/04/2014 14:05,86.8835225
01/04/2014 14:10,82.01688052
01/04/2014 14:15,73.33977077
01/04/2014 14:20,86.15576214
01/04/2014 14:25,76.29833509
01/04/2014 14:30,75.89666867
01/04/2014 14:35,76.74977133
01/04/2014 14:40,81.23133649
01/04/2014 14:45,80.71113517
01/04/2014 14:50,79.85878667
01/04/2014 14:55,83.47658275
01/04/2014 15:00,77.06386388
01/04/2014 15:05,84.51222102
01/04/2014 15:10,74.80442872
01/04/2014 15:15,84.52112121
01/04/2014 15:20,82.62016852
01/04/2014 15:25,82.93053681
01/04/2014 15:30,79.70408919
01/04/2014 15:35,82.67123087
01/04/2014 15:40,73.27604929
01/04/2014 15:45,85.62399587
01/04/2014 15:50,72.888056
01/04/2014 15:55,74.37915011
01/04/2014 16:00,81.22847938
01/04/2014 16:05,83.83042233
01/04/2014 16:10,73.21988445
01/04/2014 16:15,86.7320705
01/04/2014 16:20,87.57755423
01/04/2014 16:25,81.69504591
01/04/2014 16:30,79.69974226
01/04/2014 16:35,83.86215854
01/04/2014 16:40,77.25356931
01/04/2014 16:45,79.89207755
01/04/2014 16:50,86.65825004
01/04/2014 16:55,87.29031921
01/04/2014 17:00,86.83307251
01/04/2014 17:05,76.19913981
01/04/2014 17:10,75.71947557
01/04/2014 17:15,76.76260262
01/04/2014 17:20,79.06094744
01/04/2014 17:25,77.02664903
01/04/2014 17:30,77.98737478
01/04/2014 17:35,81.93015977
01/04/2014 17:40,84.2003785
01/04/2014 17:45,83.76889901
01/04/2014 17:50,85.03074442
01/04/2014 17:55,72.51492261
01/04/2014 18:00,29.10549067
01/04/2014 18:05,33.85204445
01/04/2014 18:10,32.21169828
01/04/2014 18:15,32.50009407
01/04/2014 18:20,29.13655031
01/04/2014 18:25,30.43400248
01/04/2014 18:30,32.88546124
01/04/2014 18:35,34.29875751
01/04/2014 18:40,34.66868709
01/04/2014 18:45,32.00267863
01/04/2014 18:50,32.29102889
01/04/2014 18:55,34.13151109
01/04/2014 19:00,22.56855697
01/04/2014 19:05,22.47552496
01/04/2014 19:10,24.21477516
01/04/2014 19:15,23.69889729
01/04/2014 19:20,24.23264359
01/04/2014 19:25,21.13774565
01/04/2014 19:30,22.50920095
01/04/2014 19:35,23.93427382
01/04/2014 19:40,20.65794113
01/04/2014 19:45,23.72008515
01/04/2014 19:50,20.97971961
01/04/2014 19:55,23.78037072
01/04/2014 20:00,20.93875559
01/04/2014 20:05,19.22349439
01/04/2014 20:10,20.37085847
01/04/2014 20:15,21.22508331
01/04/2014 20:20,21.02826123
01/04/2014 20:25,20.18200427
01/04/2014 20:30,22.11580504
01/04/2014 20:35,20.5589027
01/04/2014 20:40,20.50403221
01/04/2014 20:45,18.68697819
01/04/2014 20:50,22.20900485
01/04/2014 20:55,19.15746924
01/04/2014 21:00,20.20992294
01/04/2014 21:05,21.31609885
01/04/2014 21:10,18.95234976
01/04/2014 21:15,20.20601868
01/04/2014 21:20,19.05376074
01/04/2014 21:25,21.13976608
01/04/2014 21:30,20.35459997
01/04/2014 21:35,21.52673813
01/04/2014 21:40,21.68180747
01/04/2014 21:45,20.69378956
01/04/2014 21:50,21.00189245
01/04/2014 21:55,20.29382538
01/04/2014 22:00,19.55647113
01/04/2014 22:05,20.61224045
01/04/2014 22:10,21.65392231
01/04/2014 22:15,19.68560156
01/04/2014 22:20,19.27612743
01/04/2014 22:25,19.57251934
01/04/2014 22:30,19.76054244
01/04/2014 22:35,18.31180658
01/04/2014 22:40,20.01296137
01/04/2014 22:45,19.99643515
01/04/2014 22:50,20.37331492
01/04/2014 22:55,19.46995334
01/04/2014 23:00,20.45635725
01/04/2014 23:05,21.51699571
01/04/2014 23:10,21.82607376
01/04/2014 23:15,20.33835308
01/04/2014 23:20,18.17385252
01/04/2014 23:25,21.88114436
01/04/2014 23:30,20.82744634
01/04/2014 23:35,19.34756861
01/04/2014 23:40,18.59219982
01/04/2014 23:45,18.57724059
01/04/2014 23:50,18.67456245
01/04/2014 23:55,18.18578108
02/04/2014 00:00,21.60861675
02/04/2014 00:05,20.16307293
02/04/2014 00:10,20.79983765
02/04/2014 00:15,21.31243404
02/04/2014 00:20,21.16616403
02/04/2014 00:25,21.53042249
02/04/2014 00:30,21.86901849
02/04/2014 00:35,19.75628246
02/04/2014 00:40,21.80134187
02/04/2014 00:45,20.89315979
02/04/2014 00:50,18.28267276
02/04/2014 00:55,20.72713248
02/04/2014 01:00,20.74686664
02/04/2014 01:05,21.62344226
02/04/2014 01:10,19.49172853
02/04/2014 01:15,20.339646
02/04/2014 01:20,18.0487502
02/04/2014 01:25,19.32830097
02/04/2014 01:30,18.2489749
02/04/2014 01:35,20.08749189
02/04/2014 01:40,21.2697906
02/04/2014 01:45,18.82577077
02/04/2014 01:50,20.10976418
02/04/2014 01:55,18.81603455
02/04/2014 02:00,18.48275387
02/04/2014 02:05,20.04398717
02/04/2014 02:10,18.31659448
02/04/2014 02:15,20.34941852
02/04/2014 02:20,18.12534984
02/04/2014 02:25,18.42685989
02/04/2014 02:30,20.19998994
02/04/2014 02:35,20.36562965
02/04/2014 02:40,18.11594772
02/04/2014 02:45,20.29350715
02/04/2014 02:50,21.3540101
02/04/2014 02:55,20.88926471
02/04/2014 03:00,18.52474042
02/04/2014 03:05,20.36989859
02/04/2014 03:10,20.68901
02/04/2014 03:15,18.14892481
02/04/2014 03:20,21.42139067
02/04/2014 03:25,21.62506959
02/04/2014 03:30,21.40180909
02/04/2014 03:35,21.29852587
02/04/2014 03:40,20.97986079
02/04/2014 03:45,20.53372813
02/04/2014 03:50,20.71450802
02/04/2014 03:55,21.22558117
02/04/2014 04:00,20.64999383
02/04/2014 04:05,19.31090783
02/04/2014 04:10,19.50384441
02/04/2014 04:15,21.58822987
02/04/2014 04:20,18.06848834
02/04/2014 04:25,20.79528233
02/04/2014 04:30,21.81911021
02/04/2014 04:35,20.82491268
02/04/2014 04:40,21.97564795
02/04/2014 04:45,20.75017962
02/04/2014 04:50,18.13745212
02/04/2014 04:55,21.30803953
02/04/2014 05:00,19.13851965
02/04/2014 05:05,19.7842289
02/04/2014 05:10,19.24836766
02/04/2014 05:15,19.07421642
02/04/2014 05:20,19.72562281
02/04/2014 05:25,19.51500579
02/04/2014 05:30,20.53335433
02/04/2014 05:35,21.2526048
02/04/2014 05:40,19.18835461
02/04/2014 05:45,18.85488461
02/04/2014 05:50,20.66758108
02/04/2014 05:55,20.68128026
02/04/2014 06:00,21.60452496
02/04/2014 06:05,18.06378275
02/04/2014 06:10,21.41216265
02/04/2014 06:15,20.08400869
02/04/2014 06:20,20.48520836
02/04/2014 06:25,18.36548576
02/04/2014 06:30,19.73045973
02/04/2014 06:35,18.90920963
02/04/2014 06:40,19.01690012
02/04/2014 06:45,20.01638046
02/04/2014 06:50,21.2498238
02/04/2014 06:55,20.97512372
02/04/2014 07:00,20.36399984
02/04/2014 07:05,20.15767277
02/04/2014 07:10,19.70922417
02/04/2014 07:15,21.89083989
02/04/2014 07:20,20.24077022
02/04/2014 07:25,19.01586559
02/04/2014 07:30,18.92036317
02/04/2014 07:35,20.44541212
02/04/2014 07:40,20.09131011
02/04/2014 07:45,18.03079121
02/04/2014 07:50,21.32026149
02/04/2014 07:55,20.81648942
02/04/2014 08:00,20.64731716
02/04/2014 08:05,18.27512263
02/04/2014 08:10,19.4482234
02/04/2014 08:15,21.74152904
02/04/2014 08:20,21.45035697
02/04/2014 08:25,19.14217175
02/04/2014 08:30,18.62823554
02/04/2014 08:35,19.79635183
02/04/2014 08:40,19.42332151
02/04/2014 08:45,20.72890551
02/04/2014 08:50,21.86573924
02/04/2014 08:55,19.4520058
02/04/2014 09:00,62.04624875
02/04/2014 09:05,73.40755051
02/04/2014 09:10,61.71611633
02/04/2014 09:15,74.1576162
02/04/2014 09:20,70.23828022
02/04/2014 09:25,74.00697323
02/04/2014 09:30,63.91537174
02/04/2014 09:35,61.75351722
02/04/2014 09:40,67.8396557
02/04/2014 09:45,67.32847844
02/04/2014 09:50,65.70829492
02/04/2014 09:55,74.22412805
02/04/2014 10:00,82.60649952
02/04/2014 10:05,80.10775297
02/04/2014 10:10,72.36756069
02/04/2014 10:15,81.2366993
02/04/2014 10:20,81.1232333
02/04/2014 10:25,76.43705805
02/04/2014 10:30,84.19267732
02/04/2014 10:35,72.43149673
02/04/2014 10:40,73.98907897
02/04/2014 10:45,70.82124175
02/04/2014 10:50,82.18539887
02/04/2014 10:55,79.48970567
02/04/2014 11:00,76.57681062
02/04/2014 11:05,74.17329251
02/04/2014 11:10,72.20651013
02/04/2014 11:15,74.21992152
02/04/2014 11:20,78.77703902
02/04/2014 11:25,75.49910252
02/04/2014 11:30,75.68685255
02/04/2014 11:35,85.49316654
02/04/2014 11:40,79.76074956
02/04/2014 11:45,83.16602338
02/04/2014 11:50,72.13594693
02/04/2014 11:55,77.37555801
02/04/2014 12:00,79.57110951
02/04/2014 12:05,74.89269048
02/04/2014 12:10,73.83435699
02/04/2014 12:15,85.82175062
02/04/2014 12:20,86.92646895
02/04/2014 12:25,73.17299408
02/04/2014 12:30,77.49119824
02/04/2014 12:35,87.22777097
02/04/2014 12:40,73.24259102
02/04/2014 12:45,82.19950405
02/04/2014 12:50,87.45047529
02/04/2014 12:55,87.5463968
02/04/2014 13:00,79.5204838
02/04/2014 13:05,74.58608077
02/04/2014 13:10,75.21529304
02/04/2014 13:15,86.21292625
02/04/2014 13:20,86.56614721
02/04/2014 13:25,81.70646004
02/04/2014 13:30,84.23860027
02/04/2014 13:35,83.81877869
02/04/2014 13:40,82.56932417
02/04/2014 13:45,85.21597453
02/04/2014 13:50,82.94659401
02/04/2014 13:55,80.52470632
02/04/2014 14:00,75.78766382
02/04/2014 14:05,83.898183
02/04/2014 14:10,79.57118629
02/04/2014 14:15,76.71298454
02/04/2014 14:20,84.82706852
02/04/2014 14:25,83.14342653
02/04/2014 14:30,86.99325713
02/04/2014 14:35,74.64348318
02/04/2014 14:40,82.38307398
02/04/2014 14:45,75.90418791
02/04/2014 14:50,86.45317781
02/04/2014 14:55,73.58845821
02/04/2014 15:00,82.49779692
02/04/2014 15:05,84.65655883
02/04/2014 15:10,77.67793973
02/04/2014 15:15,87.26537151
02/04/2014 15:20,85.61086908
02/04/2014 15:25,76.71315634
02/04/2014 15:30,72.11996513
02/04/2014 15:35,76.74577805
02/04/2014 15:40,76.50023312
02/04/2014 15:45,86.23860582
02/04/2014 15:50,87.4730991
02/04/2014 15:55,73.12633776
02/04/2014 16:00,79.54056454
02/04/2014 16:05,80.77315689
02/04/2014 16:10,73.48644549
02/04/2014 16:15,78.03981351
02/04/2014 16:20,77.0731707
02/04/2014 16:25,80.57674696
02/04/2014 16:30,82.57889584
02/04/2014 16:35,83.25560192
02/04/2014 16:40,74.18793794
02/04/2014 16:45,85.00700002
02/04/2014 16:50,82.85651339
02/04/2014 16:55,86.22503312
02/04/2014 17:00,79.18934654
02/04/2014 17:05,86.30220306
02/04/2014 17:10,85.85235299
02/04/2014 17:15,79.01451898
02/04/2014 17:20,78.09826305
02/04/2014 17:25,86.92495886
02/04/2014 17:30,83.44260371
02/04/2014 17:35,86.85189219
02/04/2014 17:40,84.75156392
02/04/2014 17:45,81.74872764
02/04/2014 17:50,73.85361607
02/04/2014 17:55,76.66366132
02/04/2014 18:00,35.00058469
02/04/2014 18:05,30.84429551
02/04/2014 18:10,29.39682552
02/04/2014 18:15,33.32833508
02/04/2014 18:20,33.4976208
02/04/2014 18:25,30.62692353
02/04/2014 18:30,30.70509477
02/04/2014 18:35,31.800909
02/04/2014 18:40,28.93944372
02/04/2014 18:45,33.85166077
02/04/2014 18:50,30.82936232
02/04/2014 18:55,34.26407727
02/04/2014 19:00,23.75578299
02/04/2014 19:05,23.12307984
02/04/2014 19:10,21.61543822
02/04/2014 19:15,22.47309696
02/04/2014 19:20,22.15283386
02/04/2014 19:25,21.67818966
02/04/2014 19:30,23.95964926
02/04/2014 19:35,22.32611047
02/04/2014 19:40,23.89059817
02/04/2014 19:45,20.63137763
02/04/2014 19:50,20.79178991
02/04/2014 19:55,24.53839362
02/04/2014 20:00,20.83949937
02/04/2014 20:05,20.52001634
02/04/2014 20:10,20.57484699
02/04/2014 20:15,19.31374067
02/04/2014 20:20,21.37581112
02/04/2014 20:25,18.77926121
02/04/2014 20:30,20.78033368
02/04/2014 20:35,20.76986874
02/04/2014 20:40,22.17651552
02/04/2014 20:45,20.58724454
02/04/2014 20:50,18.99340857
02/04/2014 20:55,20.7779971
02/04/2014 21:00,18.45346402
02/04/2014 21:05,18.90548814
02/04/2014 21:10,18.21143158
02/04/2014 21:15,20.14942952
02/04/2014 21:20,18.42615344
02/04/2014 21:25,19.97298984
02/04/2014 21:30,21.83609263
02/04/2014 21:35,20.97926502
02/04/2014 21:40,18.39753296
02/04/2014 21:45,18.98754403
02/04/2014 21:50,20.79398395
02/04/2014 21:55,21.68238567
02/04/2014 22:00,18.14908075
02/04/2014 22:05,21.27020433
02/04/2014 22:10,20.26669288
02/04/2014 22:15,20.20374228
02/04/2014 22:20,21.85221072
02/04/2014 22:25,21.0107294
02/04/2014 22:30,21.42101992
02/04/2014 22:35,19.43462161
02/04/2014 22:40,20.23686491
02/04/2014 22:45,20.48126586
02/04/2014 22:50,19.30485063
02/04/2014 22:55,20.30046224
02/04/2014 23:00,18.95025927
02/04/2014 23:05,18.5770688
02/04/2014 23:10,19.49962424
02/04/2014 23:15,20.96118229
02/04/2014 23:20,21.66890822
02/04/2014 23:25,19.83466373
02/04/2014 23:30,20.57524444
02/04/2014 23:35,18.41568365
02/04/2014 23:40,21.62200566
02/04/2014 23:45,20.27830954
02/04/2014 23:50,21.12540829
02/04/2014 23:55,21.18183093
03/04/2014 00:00,19.02592211
03/04/2014 00:05,20.11669781
03/04/2014 00:10,21.84191901
03/04/2014 00:15,18.35853818
03/04/2014 00:20,20.73219959
03/04/2014 00:25,21.84905631
03/04/2014 00:30,19.20230843
03/04/2014 00:35,21.44579169
03/04/2014 00:40,21.73463018
03/04/2014 00:45,20.98834484
03/04/2014 00:50,18.92531325
03/04/2014 00:55,19.33600288
03/04/2014 01:00,18.14323718
03/04/2014 01:05,21.32581294
03/04/2014 01:10,21.39844475
03/04/2014 01:15,20.53084124
03/04/2014 01:20,19.41011141
03/04/2014 01:25,18.30724411
03/04/2014 01:30,21.01223044
03/04/2014 01:35,20.90610477
03/04/2014 01:40,21.65041009
03/04/2014 01:45,20.92212808
03/04/2014 01:50,21.31477977
03/04/2014 01:55,20.98381847
03/04/2014 02:00,20.52274875
03/04/2014 02:05,19.70786558
03/04/2014 02:10,21.60846923
03/04/2014 02:15,20.60387429
03/04/2014 02:20,19.59342129
03/04/2014 02:25,18.33387718
03/04/2014 02:30,19.16281942
03/04/2014 02:35,20.17490694
03/04/2014 02:40,19.10254148
03/04/2014 02:45,18.88494139
03/04/2014 02:50,20.10957406
03/04/2014 02:55,18.67928138
03/04/2014 03:00,21.20164025
03/04/2014 03:05,19.93747261
03/04/2014 03:10,20.2954511
03/04/2014 03:15,18.58953307
03/04/2014 03:20,19.29830534
03/04/2014 03:25,19.64035873
03/04/2014 03:30,21.23285132
03/04/2014 03:35,21.08063809
03/04/2014 03:40,18.8919099
03/04/2014 03:45,20.46471633
03/04/2014 03:50,18.97382543
03/04/2014 03:55,21.95298862
03/04/2014 04:00,21.80849551
03/04/2014 04:05,20.25305888
03/04/2014 04:10,20.79561029
03/04/2014 04:15,21.20572153
03/04/2014 04:20,20.88399368
03/04/2014 04:25,20.79931476
03/04/2014 04:30,21.83421603
03/04/2014 04:35,20.38582443
03/04/2014 04:40,20.54521069
03/04/2014 04:45,21.397075
03/04/2014 04:50,20.67956347
03/04/2014 04:55,20.93173049
03/04/2014 05:00,18.93667474
03/04/2014 05:05,19.4850677
03/04/2014 05:10,18.58920538
03/04/2014 05:15,20.02306177
03/04/2014 05:20,19.8229096
03/04/2014 05:25,21.98865126
03/04/2014 05:30,20.44483461
03/04/2014 05:35,21.14577929
03/04/2014 05:40,19.33605868
03/04/2014 05:45,21.32618133
03/04/2014 05:50,20.46033987
03/04/2014 05:55,20.78796933
03/04/2014 06:00,19.17772311
03/04/2014 06:05,20.19455357
03/04/2014 06:10,20.53614789
03/04/2014 06:15,20.3563787
03/04/2014 06:20,21.66077485
03/04/2014 06:25,21.59309066
03/04/2014 06:30,21.88393623
03/04/2014 06:35,20.66971202
03/04/2014 06:40,21.88765652
03/04/2014 06:45,21.329912
03/04/2014 06:50,19.08332856
03/04/2014 06:55,19.70974268
03/04/2014 07:00,18.95356977
03/04/2014 07:05,18.01678864
03/04/2014 07:10,18.75219501
03/04/2014 07:15,18.01624235
03/04/2014 07:20,20.87935385
03/04/2014 07:25,19.70213719
03/04/2014 07:30,19.25029891
03/04/2014 07:35,21.04688356
03/04/2014 07:40,21.3299471
03/04/2014 07:45,21.90119815
03/04/2014 07:50,20.56805434
03/04/2014 07:55,19.84611583
03/04/2014 08:00,19.22105721
03/04/2014 08:05,18.88927284
03/04/2014 08:10,18.8517038
03/04/2014 08:15,19.6367575
03/04/2014 08:20,21.96714542
03/04/2014 08:25,18.00341479
03/04/2014 08:30,18.78882359
03/04/2014 08:35,18.75357193
03/04/2014 08:40,20.86847794
03/04/2014 08:45,19.40993891
03/04/2014 08:50,19.82904322
03/04/2014 08:55,18.59449652
03/04/2014 09:00,66.70795973
03/04/2014 09:05,62.60351744
03/04/2014 09:10,68.44938872
03/04/2014 09:15,62.53196177
03/04/2014 09:20,71.95091398
03/04/2014 09:25,68.90578336
03/04/2014 09:30,71.04596308
03/04/2014 09:35,66.89182286
03/04/2014 09:40,66.38828159
03/04/2014 09:45,62.53564089
03/04/2014 09:50,68.32443626
03/04/2014 09:55,68.19722944
03/04/2014 10:00,77.10494373
03/04/2014 10:05,81.33284502
03/04/2014 10:10,82.76046829
03/04/2014 10:15,81.49225576
03/04/2014 10:20,72.07279633
03/04/2014 10:25,79.49436358
03/04/2014 10:30,71.0866146
03/04/2014 10:35,80.6205379
03/04/2014 10:40,75.76614278
03/04/2014 10:45,71.8963838
03/04/2014 10:50,83.2190293
03/04/2014 10:55,79.36940942
03/04/2014 11:00,77.20954589
03/04/2014 11:05,72.05668507
03/04/2014 11:10,80.11338236
03/04/2014 11:15,86.25098437
03/04/2014 11:20,81.05282486
03/04/2014 11:25,87.02113122
03/04/2014 11:30,73.73811859
03/04/2014 11:35,80.60632438
03/04/2014 11:40,84.26138076
03/04/2014 11:45,79.92619979
03/04/2014 11:50,73.01631933
03/04/2014 11:55,80.83821897
03/04/2014 12:00,81.68966113
03/04/2014 12:05,83.55895676
03/04/2014 12:10,84.07836898
03/04/2014 12:15,84.23116418
03/04/2014 12:20,82.51597217
03/04/2014 12:25,75.36243541
03/04/2014 12:30,78.37361077
03/04/2014 12:35,84.31677787
03/04/2014 12:40,87.15012594
03/04/2014 12:45,73.17523566
03/04/2014 12:50,80.47190454
03/04/2014 12:55,76.90795591
03/04/2014 13:00,75.5881568
03/04/2014 13:05,80.07374862
03/04/2014 13:10,81.67782207
03/04/2014 13:15,72.13903818
03/04/2014 13:20,84.46302916
03/04/2014 13:25,85.09768575
03/04/2014 13:30,87.42718563
03/04/2014 13:35,74.87232606
03/04/2014 13:40,81.49327792
03/04/2014 13:45,78.80708773
03/04/2014 13:50,77.33867989
03/04/2014 13:55,81.03068319
03/04/2014 14:00,84.51407262
03/04/2014 14:05,72.36537083
03/04/2014 14:10,87.5062013
03/04/2014 14:15,84.95402738
03/04/2014 14:20,84.01442637
03/04/2014 14:25,84.16215814
03/04/2014 14:30,78.22121656
03/04/2014 14:35,84.02189557
03/04/2014 14:40,78.1845703
03/04/2014 14:45,86.37516307
03/04/2014 14:50,74.83196603
03/04/2014 14:55,76.67387826
03/04/2014 15:00,80.8206248
03/04/2014 15:05,77.10663634
03/04/2014 15:10,78.78703956
03/04/2014 15:15,79.87799619
03/04/2014 15:20,85.70083085
03/04/2014 15:25,80.3703045
03/04/2014 15:30,77.7986107
03/04/2014 15:35,75.96304937
03/04/2014 15:40,78.53806169
03/04/2014 15:45,80.25100725
03/04/2014 15:50,83.93703191
03/04/2014 15:55,73.93607063
03/04/2014 16:00,75.54560196
03/04/2014 16:05,78.07431435
03/04/2014 16:10,77.76622517
03/04/2014 16:15,78.26781913
03/04/2014 16:20,84.69617762
03/04/2014 16:25,77.18632225
03/04/2014 16:30,80.03021723
03/04/2014 16:35,81.98235512
03/04/2014 16:40,75.71471143
03/04/2014 16:45,83.49896588
03/04/2014 16:50,80.75362607
03/04/2014 16:55,79.14834664
03/04/2014 17:00,84.9565118
03/04/2014 17:05,75.895895
03/04/2014 17:10,86.13078246
03/04/2014 17:15,80.97674867
03/04/2014 17:20,81.74676668
03/04/2014 17:25,86.0009104
03/04/2014 17:30,85.08129033
03/04/2014 17:35,81.62496176
03/04/2014 17:40,84.05097099
03/04/2014 17:45,78.93308153
03/04/2014 17:50,80.75801304
03/04/2014 17:55,72.99309416
03/04/2014 18:00,29.37508504
03/04/2014 18:05,34.10831604
03/04/2014 18:10,29.18189299
03/04/2014 18:15,29.88414867
03/04/2014 18:20,33.89332251
03/04/2014 18:25,28.80732855
03/04/2014 18:30,30.60738183
03/04/2014 18:35,32.53784116
03/04/2014 18:40,32.6108733
03/04/2014 18:45,33.77377213
03/04/2014 18:50,32.03792188
03/04/2014 18:55,32.06016581
03/04/2014 19:00,23.40939009
03/04/2014 19:05,22.39383637
03/04/2014 19:10,22.88603881
03/04/2014 19:15,24.1820265
03/04/2014 19:20,21.95849931
03/04/2014 19:25,21.88535912
03/04/2014 19:30,20.17589838
03/04/2014 19:35,22.90814839
03/04/2014 19:40,20.29337703
03/04/2014 19:45,22.418584
03/04/2014 19:50,23.76296607
03/04/2014 19:55,22.62364515
03/04/2014 20:00,19.5364295
03/04/2014 20:05,21.65214559
03/04/2014 20:10,19.53676061
03/04/2014 20:15,21.43449792
03/04/2014 20:20,20.93161838
03/04/2014 20:25,19.1283046
03/04/2014 20:30,22.13942809
